stationID,date,time,precip_past1h,temp_mean_past1h,humidity_past1h,wind_speed,pressure
6069,03/04/2020,18,0,4,63.9,6.3,1003.1
6069,03/04/2020,19,0,2.8,66.4,3.7,1003.6
6069,03/04/2020,20,0,2.2,71.7,3.3,1004.2
6069,03/04/2020,21,0,1.5,78.8,2.8,1004.9
6069,03/04/2020,22,0,0.6,83.1,2.3,1005.2
6069,03/04/2020,23,0,0.3,85.2,2.9,1005.9
6069,04/04/2020,0,0,0.3,85.5,2.6,1006.4
6069,04/04/2020,1,0,-0.1,87.4,2.1,1006.8
6069,04/04/2020,2,0,-0.7,89.1,1.8,1007.1
6069,04/04/2020,3,0,-0.7,90.8,2.2,1007.5
6069,04/04/2020,4,0,-0.8,91.3,2.1,1007.9
6069,04/04/2020,5,0,-0.7,91.4,1.8,1008.5
6069,04/04/2020,6,0,-0.4,91.5,1.2,1009.4
6069,04/04/2020,7,0,1.2,90.6,1.6,1010.6
6069,04/04/2020,8,0,3.5,84.1,2.4,1011.6
6069,04/04/2020,9,0,5.9,73,3,1012.2
6069,04/04/2020,10,0,7.2,60.6,3.9,1012.5
6069,04/04/2020,11,0,8.5,50.3,4.1,1012.6
6069,04/04/2020,12,0,9,50.3,4.4,1012.8
6069,04/04/2020,13,0,9,59.5,4.7,1012.8
6069,04/04/2020,14,0,8.9,65.9,5.2,1013.3
6069,04/04/2020,15,0,9,69.3,3.6,1013.5
6069,04/04/2020,16,0,9.7,65.6,4,1013.5
6069,04/04/2020,17,0,9.6,65.7,3.7,1013.8
6069,04/04/2020,18,0,9,69,3.2,1014.2
6069,04/04/2020,19,0,8.2,71.2,2.5,1014.8
6069,04/04/2020,20,0,7.2,74.7,2.5,1015.4
6069,04/04/2020,21,0,6.2,79.4,2.6,1015.8
6069,04/04/2020,22,0,5.6,84.2,2.6,1016.2
6069,04/04/2020,23,0,5,87.8,2.5,1016.9
6069,05/04/2020,0,0,4.5,90.1,3.2,1017.2
6069,05/04/2020,1,0,4.2,91.3,2.4,1017.5
6069,05/04/2020,2,0,4,91.8,2.7,1017.8
6069,05/04/2020,3,0,3.6,91.7,3.1,1018.1
6069,05/04/2020,4,0,3.4,91.4,2.8,1018.2
6069,05/04/2020,5,0,3.5,90.2,3.5,1018.6
6069,05/04/2020,6,0,3.8,87.6,4.3,1019.1
6069,05/04/2020,7,0,5.1,82.4,4.4,1019.5
6069,05/04/2020,8,0,7.3,72.8,4.1,1020
6069,05/04/2020,9,0,10,56.3,5.2,1020.2
6069,05/04/2020,10,0,11.9,43.7,7,1019.8
6069,05/04/2020,11,0,12.6,37.8,7.7,1019.2
6069,05/04/2020,12,0,13.1,34.9,7.7,1018.8
6069,05/04/2020,13,0,13.4,32.5,8.2,1018.4
6069,05/04/2020,14,0,13.8,33.1,7.7,1018
6069,05/04/2020,15,0,13.8,35.6,7.3,1017.4
6069,05/04/2020,16,0,13.4,38.7,6.9,1016.8
6069,05/04/2020,17,0,12.7,43.7,6.5,1016.4
6069,05/04/2020,18,0,11.4,48,5.4,1016
6069,05/04/2020,19,0,9.7,52.2,5.1,1015.9
6069,05/04/2020,20,0,8.6,55.1,4.6,1015.6
6069,05/04/2020,21,0,8.4,57.5,5.7,1015.3
6069,05/04/2020,22,0,7.8,61.8,6.1,1015
6069,05/04/2020,23,0,7.2,63.9,6,1014.6
6069,06/04/2020,0,0,6.7,66.3,6,1014.1
6069,06/04/2020,1,0,6.2,68.3,5.3,1013.8
6069,06/04/2020,2,0,6.1,67.3,5.2,1013.2
6069,06/04/2020,3,0,5.7,68.6,5.1,1012.5
6069,06/04/2020,4,0,5.8,67.9,5.3,1012
6069,06/04/2020,5,0,5.5,68.6,5.4,1011.6
6069,06/04/2020,6,0,5.6,70.1,5.3,1011.5
6069,06/04/2020,7,0,7.3,64.3,6.3,1011.7
6069,06/04/2020,8,0,9,59.5,6.7,1011.4
6069,06/04/2020,9,0,10.8,55,6.9,1011.3
6069,06/04/2020,10,0,12.6,49.9,6.1,1011.3
6069,06/04/2020,11,0,14.5,44,6.1,1011.3
6069,06/04/2020,12,0,15.9,38.4,6.6,1011.1
6069,06/04/2020,13,0,16.9,35.5,6.8,1010.8
6069,06/04/2020,14,0,17.5,34.7,6.1,1010.6
6069,06/04/2020,15,0,17.9,34.4,6.2,1010.4
6069,06/04/2020,16,0,17.9,34.7,6.1,1010.2
6069,06/04/2020,17,0,17.4,36,5.9,1010.2
6069,06/04/2020,18,0,16,41.8,4.6,1010.4
6069,06/04/2020,19,0,14.4,46.7,4.5,1010.8
6069,06/04/2020,20,0,12.8,52.4,3.1,1011.1
6069,06/04/2020,21,0,11,59.3,2.6,1010.8
6069,06/04/2020,22,0,10.3,61.9,2.8,1011.4
6069,06/04/2020,23,0,9.1,74.2,4.1,1012.1
6069,07/04/2020,0,0,8.8,83.5,3.8,1012.8
6069,07/04/2020,1,0,8.5,87.7,3,1013.4
6069,07/04/2020,2,0,8.3,88.5,4.5,1014
6069,07/04/2020,3,0,7.3,88.7,4.7,1014.8
6069,07/04/2020,4,0,6.2,89.2,3.6,1015.5
6069,07/04/2020,5,0,5.6,88.5,3.3,1016.2
6069,07/04/2020,6,0,5.7,87.3,3.6,1017.1
6069,07/04/2020,7,0,6.8,85.8,4.4,1018.6
6069,07/04/2020,8,0,8.6,80.7,4.9,1019.8
6069,07/04/2020,9,0,10.3,73.2,5.2,1020.8
6069,07/04/2020,10,0,11.4,66,5.1,1021.9
6069,07/04/2020,11,0,12.3,59.4,5.6,1022.6
6069,07/04/2020,12,0,12.9,52.8,6,1023.1
6069,07/04/2020,13,0,13.3,49.3,5.8,1023.3
6069,07/04/2020,14,0,13.4,45.7,5.9,1023.7
6069,07/04/2020,15,0,13.1,41.1,6.2,1023.8
6069,07/04/2020,16,0,12.6,43,5.4,1023.8
6069,07/04/2020,17,0,11.8,45.4,3.7,1023.9
6069,07/04/2020,18,0,10.9,48.8,2.6,1023.8
6069,07/04/2020,19,0,9.3,54.4,0.9,1023.7
6069,07/04/2020,20,0,7.1,61.7,0.4,1023.7
6069,07/04/2020,21,0,5.7,67.1,0,1023.5
6069,07/04/2020,22,0,5.1,69.7,0,1023.2
6069,07/04/2020,23,0,4.8,72,0,1023.1
6069,08/04/2020,0,0,4.4,74.2,0.4,1023.3
6069,08/04/2020,1,0,4,75.1,1.4,1022.7
6069,08/04/2020,2,0,3.8,73.9,1.3,1021.9
6069,08/04/2020,3,0,2.7,78,1.8,1021.2
6069,08/04/2020,4,0,2.7,77.6,1.5,1020.6
6069,08/04/2020,5,0,2.3,78.4,1.1,1020
6069,08/04/2020,6,0,3.1,77.5,1.7,1019.5
6069,08/04/2020,7,0,5.9,71.6,3.3,1019.6
6069,08/04/2020,8,0,8.7,64.7,4,1019.2
6069,08/04/2020,9,0,11.5,53.4,4.3,1018.8
6069,08/04/2020,10,0,14.2,38.4,4.8,1018.3
6069,08/04/2020,11,0,15.7,36.2,4.6,1017.6
6069,08/04/2020,12,0,16.5,36.3,4.7,1016.7
6069,08/04/2020,13,0,16.7,36.7,3.9,1015.7
6069,08/04/2020,14,0,16.6,40.5,4.2,1014.8
6069,08/04/2020,15,0,15.8,44,3.8,1014.1
6069,08/04/2020,16,0,15.1,44.9,4.2,1013.6
6069,08/04/2020,17,0,15.1,44.7,4,1012.9
6069,08/04/2020,18,0,12.9,54.4,4,1012.6
6069,08/04/2020,19,0,10.9,58,2.2,1012.4
6069,08/04/2020,20,0,8.9,69.7,2.2,1012.3
6069,08/04/2020,21,0,7.5,77.2,2.6,1012.3
6069,08/04/2020,22,0,6.7,80.8,3.2,1012
6069,08/04/2020,23,0,6.2,83.7,3.5,1011.8
6069,09/04/2020,0,0,6.1,85,3.3,1011.5
6069,09/04/2020,1,0,6,88,3.3,1011.4
6069,09/04/2020,2,0,7.1,88.1,5.2,1011.6
6069,09/04/2020,3,0,7,86.5,5.1,1011.7
6069,09/04/2020,4,0,6.3,78.7,4.8,1012
6069,09/04/2020,5,0,5.4,78.4,5.1,1012.5
6069,09/04/2020,6,0,5.1,73.1,3.9,1013.2
6069,09/04/2020,7,0,5.9,73,4.7,1014.1
6069,09/04/2020,8,0.1,7.1,68.4,5.6,1014.8
6069,09/04/2020,9,0,8.2,60.9,6.5,1015.4
6069,09/04/2020,10,0,9,58.6,6.8,1015.8
6069,09/04/2020,11,0,9.7,53.4,6.8,1015.9
6069,09/04/2020,12,0,10,47,6.9,1016
6069,09/04/2020,13,0,9.6,46.6,7.9,1016.1
6069,09/04/2020,14,0,9.4,48.5,7,1016.3
6069,09/04/2020,15,0,9,50,7,1016.3
6069,09/04/2020,16,0,8.7,51.8,6.5,1016.3
6069,09/04/2020,17,0,8.1,54.9,6,1016.4
6069,09/04/2020,18,0,6.7,61.2,5.5,1016.7
6069,09/04/2020,19,0,5.3,67.2,3.9,1016.9
6069,09/04/2020,20,0,4.5,71.2,2.8,1017.1
6069,09/04/2020,21,0,3.9,75.4,2,1017.2
6069,09/04/2020,22,0,3.2,78.5,2.4,1017.3
6069,09/04/2020,23,0,2.6,80.1,1.8,1017.2
6069,10/04/2020,0,0,2.3,81.8,2.2,1017.2
6069,10/04/2020,1,0,2.1,83.8,2.3,1017.1
6069,10/04/2020,2,0,1.6,85.5,2.4,1017
6069,10/04/2020,3,0,1.2,87.3,2.4,1016.9
6069,10/04/2020,4,0,0.9,87.9,2,1017
6069,10/04/2020,5,0,0.8,87.8,2,1016.9
6069,10/04/2020,6,0,1,87.5,1.9,1017.2
6069,10/04/2020,7,0,2.5,85.9,2.1,1017.6
6069,10/04/2020,8,0,4.5,76.7,2.9,1017.8
6069,10/04/2020,9,0,5.7,69.7,4.7,1018
6069,10/04/2020,10,0,6.6,63.6,5.1,1018.1
6069,10/04/2020,11,0,7.6,57.5,5.8,1018.1
6069,10/04/2020,12,0,8.2,53,6.3,1018
6069,10/04/2020,13,0,8.5,52.2,6.1,1017.7
6069,10/04/2020,14,0,8.6,53.4,5.9,1017.5
6069,10/04/2020,15,0,8.3,53.3,5.9,1017.3
6069,10/04/2020,16,0,7.6,56.9,6,1017.3
6069,10/04/2020,17,0,6.9,59.8,5.7,1017.3
6069,10/04/2020,18,0,6.1,61.3,4.7,1017.4
6069,10/04/2020,19,0,5.3,63.3,3.2,1017.5
6069,10/04/2020,20,0,4,69.5,2.1,1017.6
6069,10/04/2020,21,0,3,75.6,0.9,1017.6
6069,10/04/2020,22,0,2.5,80.1,0.5,1017.6
6069,10/04/2020,23,0,1.3,82.6,0,1017.6
6069,11/04/2020,0,0,0.4,85.2,0,1017.6
6069,11/04/2020,1,0,0.1,87.8,0.3,1017.6
6069,11/04/2020,2,0,0.5,89.7,1.2,1017.6
6069,11/04/2020,3,0,0.1,90.5,0.8,1017.6
6069,11/04/2020,4,0,-0.4,91.2,0.5,1017.5
6069,11/04/2020,5,0,-0.1,91.9,1.1,1017.6
6069,11/04/2020,6,0,1,92.2,1.2,1017.8
6069,11/04/2020,7,0,2.8,91.3,1.7,1018.2
6069,11/04/2020,8,0,4.1,87,2.4,1018
6069,11/04/2020,9,0.2,5.3,83.2,2.7,1017.7
6069,11/04/2020,10,0.3,5.3,85,2.9,1017.6
6069,11/04/2020,11,0.2,5.4,86.6,3.4,1017.4
6069,11/04/2020,12,0.7,5.2,88.3,3.6,1017
6069,11/04/2020,13,0.5,5.4,90.2,4.2,1016.2
6069,11/04/2020,14,1.1,5.7,91,4.8,1015.3
6069,11/04/2020,15,0.3,6.2,91.3,5,1014.4
6069,11/04/2020,16,0,7,89.4,4.9,1013.3
6069,11/04/2020,17,0,7.4,85.8,5.6,1012.1
6069,11/04/2020,18,0,7.9,85.2,5.2,1011.2
6069,11/04/2020,19,0.2,8.1,85.5,3.6,1011.2
6069,11/04/2020,20,0,8.1,72.2,4.5,1010.8
6069,11/04/2020,21,0,7.5,65.7,5,1009.9
6069,11/04/2020,22,0.6,6.8,73.3,3.5,1009.1
6069,11/04/2020,23,0,7.2,72.5,3.9,1008.5
6069,12/04/2020,0,0,7.6,72.8,3.5,1007.6
6069,12/04/2020,1,0,7.9,72.3,3.7,1007
6069,12/04/2020,2,0,7.8,74.4,3,1006.3
6069,12/04/2020,3,0,7.3,78.2,2.9,1005.3
6069,12/04/2020,4,0,7,81.1,3,1004.6
6069,12/04/2020,5,0,6.2,84,2.1,1004.1
6069,12/04/2020,6,0,6.7,86,2.3,1003.9
6069,12/04/2020,7,0,7.3,87.9,3.6,1003.6
6069,12/04/2020,8,0,8.1,89.6,4,1003.6
6069,12/04/2020,9,0,9.8,80.8,4.3,1003.4
6069,12/04/2020,10,0,12.2,69.6,6.2,1003.2
6069,12/04/2020,11,0,12.8,65.3,6.7,1002.8
6069,12/04/2020,12,0,12.2,69,6.8,1002.7
6069,12/04/2020,13,0,12,62.1,7.4,1002.4
6069,12/04/2020,14,0,12.1,54,8.2,1002.2
6069,12/04/2020,15,0,11.2,57.7,8.7,1002
6069,12/04/2020,16,0,9.9,54.8,9.2,1001.6
6069,12/04/2020,17,0,8.6,64.6,7.6,1001.6
6069,12/04/2020,18,0,7.6,72.9,6.8,1001.3
6069,12/04/2020,19,0,7,81.3,6.7,1001
6069,12/04/2020,20,0,6.2,79.5,6.6,1000.9
6069,12/04/2020,21,0,5.3,68.7,7.7,1000.7
6069,12/04/2020,22,0,4.6,67.7,8.3,1001
6069,12/04/2020,23,0,3.8,62.3,8,1001.3
6069,13/04/2020,0,0,3.5,63.3,6.9,1001.6
6069,13/04/2020,1,0,3.4,60.5,6.7,1001.9
6069,13/04/2020,2,0,3,60.9,6.1,1002.3
6069,13/04/2020,3,0,2.9,57.9,7.5,1002.8
6069,13/04/2020,4,0,2.5,58.6,6.5,1003.4
6069,13/04/2020,5,0,2.1,58.2,5.4,1004
6069,13/04/2020,6,0,2.4,57.9,5.4,1005
6069,13/04/2020,7,0,3.5,50.9,7,1006.3
6069,13/04/2020,8,0,4.7,45.3,7.3,1007.3
6069,13/04/2020,9,0,5.7,42.4,7.5,1007.9
6069,13/04/2020,10,0,6.1,40.8,7.5,1008.2
6069,13/04/2020,11,0,6.2,41,7.4,1008.2
6069,13/04/2020,12,0,6.3,42,7,1008.1
6069,13/04/2020,13,0,6.3,40.7,7.6,1007.7
6069,13/04/2020,14,0,6.7,33.3,8.3,1007.6
6069,13/04/2020,15,0,7,31.8,8.7,1007.4
6069,13/04/2020,16,0,6.7,29.4,8.4,1007.3
6069,13/04/2020,17,0,6.6,32.9,8.1,1007.4
6069,13/04/2020,18,0,5.6,35.7,7.1,1007.4
6069,13/04/2020,19,0.1,4.5,46.1,6.8,1008.1
6069,13/04/2020,20,0,3.5,46.7,4,1008.4
6069,13/04/2020,21,0,2.7,46.5,3.1,1008.8
6069,13/04/2020,22,0,1.8,53,2.2,1009.3
6069,13/04/2020,23,0,0.9,54.4,1.9,1009.7
6069,14/04/2020,0,0,-0.7,59.9,0.1,1010
6069,14/04/2020,1,0,-0.1,60.1,1.3,1010
6069,14/04/2020,2,0,-0.2,61.7,1.3,1010.3
6069,14/04/2020,3,0,-0.5,71.1,1.4,1010.6
6069,14/04/2020,4,0,-0.5,77.1,1.6,1010.9
6069,14/04/2020,5,0,-0.6,79.2,1.7,1010.9
6069,14/04/2020,6,0,0.1,77.7,1.7,1011.3
6069,14/04/2020,7,0,1.2,74.8,2,1011.7
6069,14/04/2020,8,0,3.8,62.6,2.6,1012.3
6069,14/04/2020,9,0,5.3,55,4,1012.5
6069,14/04/2020,10,0,6.3,49.7,4.2,1012.2
6069,14/04/2020,11,0,7.1,48.2,5.1,1012.1
6069,14/04/2020,12,0,7.7,44.6,5.2,1012.1
6069,14/04/2020,13,0,8.5,41.7,5.4,1011.8
6069,14/04/2020,14,0,8.8,42.5,6.2,1011.4
6069,14/04/2020,15,0,8.5,49.2,6.7,1011.2
6069,14/04/2020,16,0,7.6,57.5,7.5,1011.1
6069,14/04/2020,17,0,6.5,62.7,7.6,1011
6069,14/04/2020,18,0,6,67.8,6.8,1010.6
6069,14/04/2020,19,0,5.9,70.7,6.7,1010.3
6069,14/04/2020,20,0,5.9,75,6.5,1010
6069,14/04/2020,21,0,5.8,74,7.5,1009.9
6069,14/04/2020,22,0,5.6,72.7,6.8,1009.9
6069,14/04/2020,23,0,5.5,74.8,7.3,1009.3
6069,15/04/2020,0,0,5.6,77.4,6,1008.9
6069,15/04/2020,1,0,5.8,77,6.6,1008.4
6069,15/04/2020,2,0,5.9,78.3,6,1008.2
6069,15/04/2020,3,0,5.9,79,6.2,1008
6069,15/04/2020,4,0,6,81.2,6.2,1007.4
6069,15/04/2020,5,0.1,6.3,81.3,6.8,1007.4
6069,15/04/2020,6,0,6.2,81.2,6.2,1007.5
6069,15/04/2020,7,0.1,6.9,78.2,6.7,1007.7
6069,15/04/2020,8,0,7.6,74.8,6.8,1008
6069,15/04/2020,9,0,8.3,73.2,6.8,1008.4
6069,15/04/2020,10,0,9.1,71.4,7.5,1008.6
6069,15/04/2020,11,0,9.4,70.8,7.9,1009
6069,15/04/2020,12,0,9.6,68.1,9,1008.8
6069,15/04/2020,13,0,10.3,64.4,8.5,1008.5
6069,15/04/2020,14,0,10.7,62.5,8.1,1008.2
6069,15/04/2020,15,0,10.6,61.5,7.7,1007.5
6069,15/04/2020,16,0,10.6,60.7,7.2,1007
6069,15/04/2020,17,0,10,60.3,7.6,1006.7
6069,15/04/2020,18,0,8.9,64.7,7.1,1006.3
6069,15/04/2020,19,0,7.8,70.4,7,1006.2
6069,15/04/2020,20,0,6.5,78.5,5.7,1006
6069,15/04/2020,21,0,5.8,84,5.6,1005.5
6069,15/04/2020,22,0,6.4,81.7,6,1005.4
6069,15/04/2020,23,0,6.9,78.5,5,1005
6069,16/04/2020,0,0,7.2,76.4,5.6,1004.8
6069,16/04/2020,1,0,7.7,76.5,7.4,1004.8
6069,16/04/2020,2,0,7.5,82.6,8,1005
6069,16/04/2020,3,0,7.7,82.6,8.1,1005
6069,16/04/2020,4,0,7.7,80.3,7.2,1005.2
6069,16/04/2020,5,0,7,80.4,6.4,1005.2
6069,16/04/2020,6,0,6.8,80.6,6.1,1005.5
6069,16/04/2020,7,0,7.4,76.7,6.1,1006.2
6069,16/04/2020,8,0,8.2,68.9,7.1,1006.4
6069,16/04/2020,9,0,8.9,64.6,6.9,1006.7
6069,16/04/2020,10,0,10,54.4,6.6,1006.8
6069,16/04/2020,11,0,10.7,47.8,6.2,1007.2
6069,16/04/2020,12,0,10.5,50.1,6.7,1007.2
6069,16/04/2020,13,0,10.3,48.8,6,1007.4
6069,16/04/2020,14,0,10.4,50.6,6.8,1007.4
6069,16/04/2020,15,0,10.2,50,6.8,1007.3
6069,16/04/2020,16,0,9.9,52.1,6.4,1007.4
6069,16/04/2020,17,0,9.2,48.3,6.9,1007.3
6069,16/04/2020,18,0,7.9,56.5,5.8,1007.2
6069,16/04/2020,19,0,6.6,61.5,3.9,1007.4
6069,16/04/2020,20,0,5.1,72.1,2,1007.8
6069,16/04/2020,21,0,4.2,77.6,2,1007.9
6069,16/04/2020,22,0,3.7,81,2.3,1008
6069,16/04/2020,23,0,3,84.6,2.6,1008.3
6069,17/04/2020,0,0,2.6,87,2.4,1008.5
6069,17/04/2020,1,0,2.2,88.2,2.1,1008.6
6069,17/04/2020,2,0,1.3,89,1.1,1008.9
6069,17/04/2020,3,0,0.7,89.9,0.9,1009.1
6069,17/04/2020,4,0,-0.1,90.8,0.3,1009.1
6069,17/04/2020,5,0,-0.3,91.6,0.2,1009.4
6069,17/04/2020,6,0,1,92.2,0.3,1010.5
6069,17/04/2020,7,0,3.2,91.8,1.2,1011.6
6069,17/04/2020,8,0,6.6,79.1,2.9,1012.2
6069,17/04/2020,9,0,9,64.3,2.4,1012.4
6069,17/04/2020,10,0,10.6,51.5,3.1,1012.6
6069,17/04/2020,11,0,10.8,45.2,3.7,1012.6
6069,17/04/2020,12,0,11.3,38,2.9,1012.3
6069,17/04/2020,13,0,11.6,40,3.1,1012.1
6069,17/04/2020,14,0,11.7,36.7,3.5,1012.1
6069,17/04/2020,15,0,11.5,35.7,3.7,1012.2
6069,17/04/2020,16,0,10.9,34.4,4.6,1012.1
6069,17/04/2020,17,0,9.7,33.8,4.7,1012.1
6069,17/04/2020,18,0,8.6,38.2,4,1012.4
6069,17/04/2020,19,0,6.6,44.4,3.1,1012.6
6069,17/04/2020,20,0,4.7,49.9,1.9,1012.5
6069,17/04/2020,21,0,4,51.2,1,1012.4
6069,17/04/2020,22,0,2.9,55.2,0.6,1012.4
6069,17/04/2020,23,0,1.9,61.4,0.3,1012.5
6069,18/04/2020,0,0,0.4,65.9,0,1012.9
6069,18/04/2020,1,0,-0.8,72,0.2,1013
6069,18/04/2020,2,0,-0.2,73,0.7,1013
6069,18/04/2020,3,0,0.1,69.2,1.6,1013
6069,18/04/2020,4,0,-0.2,69.2,1.5,1012.9
6069,18/04/2020,5,0,-0.1,69.6,1.6,1013.1
6069,18/04/2020,6,0,0.3,71,1.4,1013.5
6069,18/04/2020,7,0,2.6,74,1.4,1014.3
6069,18/04/2020,8,0,6.3,69.8,2,1014.5
6069,18/04/2020,9,0,8.3,58.4,2.2,1014.8
6069,18/04/2020,10,0,9.8,44.9,2.3,1014.9
6069,18/04/2020,11,0,11.1,34.2,2.7,1015
6069,18/04/2020,12,0,11.8,33,3.3,1014.8
6069,18/04/2020,13,0,11.9,33.1,3.3,1014.4
6069,18/04/2020,14,0,11.9,30.5,3.4,1014.2
6069,18/04/2020,15,0,11.7,29.8,3.3,1014
6069,18/04/2020,16,0,11.3,31.3,3.5,1014
6069,18/04/2020,17,0.1,10,34.2,4.7,1014
6069,18/04/2020,18,0,9.1,36.1,3.4,1014
6069,18/04/2020,19,0,7.3,40.8,2.9,1014.2
6069,18/04/2020,20,0,5.4,51.2,1.1,1014.5
6069,18/04/2020,21,0,4.3,57,1,1014.8
6069,18/04/2020,22,0,3.1,62.7,0.9,1014.7
6069,18/04/2020,23,0,2.4,61.6,1.3,1014.9
6069,19/04/2020,0,0,1.6,64.3,1.5,1015.1
6069,19/04/2020,1,0,0.5,68.9,0.9,1015.3
6069,19/04/2020,2,0,0.5,72.7,1.4,1015.6
6069,19/04/2020,3,0,0.6,73.6,2,1016
6069,19/04/2020,4,0,0.5,74.7,1.8,1016.5
6069,19/04/2020,5,0,0.3,75.9,1.4,1017
6069,19/04/2020,6,0,1.4,76,0.9,1017.9
6069,19/04/2020,7,0,4.8,69.6,1,1018.9
6069,19/04/2020,8,0,8.3,56.5,1.2,1019.5
6069,19/04/2020,9,0,10.2,42.4,1.7,1019.6
6069,19/04/2020,10,0,11.4,32.6,1.8,1019.9
6069,19/04/2020,11,0,11.8,33.1,2,1019.9
6069,19/04/2020,12,0,12.5,33.1,2.3,1019.8
6069,19/04/2020,13,0,13.3,33.6,2.2,1019.3
6069,19/04/2020,14,0,13.8,33.5,2.6,1018.8
6069,19/04/2020,15,0,14.1,35.4,2.7,1018.6
6069,19/04/2020,16,0,13.7,38.2,2.7,1018.6
6069,19/04/2020,17,0,13.1,39.6,2.8,1018.3
6069,19/04/2020,18,0,12.1,42.6,2.8,1018.5
6069,19/04/2020,19,0,10.2,46.6,2.2,1019.1
6069,19/04/2020,20,0,8.4,49.3,1.7,1019.2
6069,19/04/2020,21,0,7.1,55,1.4,1019.2
6069,19/04/2020,22,0,6.2,61,1.4,1019.6
6069,19/04/2020,23,0,4.7,65.8,1,1019.9
6069,20/04/2020,0,0,4,72.1,1.2,1020.2
6069,20/04/2020,1,0,3.4,73.4,0.9,1020.2
6069,20/04/2020,2,0,2.9,78.8,1.2,1019.9
6069,20/04/2020,3,0,1.7,80,0.1,1019.9
6069,20/04/2020,4,0,1.3,84,0.1,1020.3
6069,20/04/2020,5,0,1.4,86.4,0.9,1020.6
6069,20/04/2020,6,0,3.5,86.5,0.5,1021.5
6069,20/04/2020,7,0,6.1,79.3,0.6,1022.4
6069,20/04/2020,8,0,8.7,59.3,1.4,1023
6069,20/04/2020,9,0,10.9,47.6,2.2,1023
6069,20/04/2020,10,0,12.4,43.1,1.8,1022.9
6069,20/04/2020,11,0,13.9,38.5,1.9,1022.6
6069,20/04/2020,12,0,15,35.9,2.4,1022.3
6069,20/04/2020,13,0,15.6,35,2.9,1021.7
6069,20/04/2020,14,0,16,34.3,2.7,1021.4
6069,20/04/2020,15,0,15.9,33.5,3.9,1021
6069,20/04/2020,16,0,15.5,33.8,4.4,1020.6
6069,20/04/2020,17,0,14.8,34.2,4.4,1020.6
6069,20/04/2020,18,0,13.9,37.7,4.3,1020.7
6069,20/04/2020,19,0,11.9,45,2.6,1020.9
6069,20/04/2020,20,0,9.7,51.3,2.1,1021.5
6069,20/04/2020,21,0,7.9,60.6,2,1021.6
6069,20/04/2020,22,0,6.3,71.5,1.3,1021.9
6069,20/04/2020,23,0,6,79.8,2.2,1022.1
6069,21/04/2020,0,0,5.5,82.8,1.3,1022.4
6069,21/04/2020,1,0,4.5,84.4,0.4,1022.2
6069,21/04/2020,2,0,3.4,86.4,0.3,1022
6069,21/04/2020,3,0,3.2,87.9,0,1022.1
6069,21/04/2020,4,0,2.9,89.1,0.3,1022.2
6069,21/04/2020,5,0,3.9,90.5,0.9,1022.4
6069,21/04/2020,6,0,4.8,91.3,0.5,1023.4
6069,21/04/2020,7,0,8,86.3,1.3,1024.1
6069,21/04/2020,8,0,11,61.8,1.5,1024.5
6069,21/04/2020,9,0,13.1,44.5,2.6,1024.7
6069,21/04/2020,10,0,14.3,42,3.8,1024.6
6069,21/04/2020,11,0,15.1,38.1,4.8,1024.6
6069,21/04/2020,12,0,15.6,37.4,5.1,1024.2
6069,21/04/2020,13,0,16.2,37.8,4.2,1023.9
6069,21/04/2020,14,0,16.2,36.1,4.5,1023.4
6069,21/04/2020,15,0,16.2,34.9,5.1,1023.1
6069,21/04/2020,16,0,15.9,35.2,5.2,1022.7
6069,21/04/2020,17,0,15.5,35.9,4.4,1022.4
6069,21/04/2020,18,0,14.9,38.3,3.8,1022.3
6069,21/04/2020,19,0,13.5,42.3,2.5,1022.4
6069,21/04/2020,20,0,11.2,50.3,1.3,1022.4
6069,21/04/2020,21,0,9.8,54.9,1,1022.1
6069,21/04/2020,22,0,8.7,58.3,0.7,1022
6069,21/04/2020,23,0,7.3,65,1.5,1022.2
6069,22/04/2020,0,0,6.6,71.2,1.9,1022.6
6069,22/04/2020,1,0,6.4,75.2,2,1022.8
6069,22/04/2020,2,0,6.6,71.9,2.1,1023
6069,22/04/2020,3,0,5.4,72.9,1.2,1023.1
6069,22/04/2020,4,0,4.8,75.1,0.3,1023
6069,22/04/2020,5,0,4,78.7,0.7,1022.8
6069,22/04/2020,6,0,5.6,77.8,0.4,1023.6
6069,22/04/2020,7,0,8.3,70.9,0.9,1024.4
6069,22/04/2020,8,0,11.4,51.9,1.4,1024.7
6069,22/04/2020,9,0,13.5,41,2.9,1024.8
6069,22/04/2020,10,0,14.8,38.7,2.9,1024.6
6069,22/04/2020,11,0,15.9,35.2,3.4,1024
6069,22/04/2020,12,0,16.6,34.4,3.9,1023.6
6069,22/04/2020,13,0,16.9,33.5,3.7,1023.4
6069,22/04/2020,14,0,17.3,32.9,4.1,1022.8
6069,22/04/2020,15,0,17.4,31.1,3.8,1022.1
6069,22/04/2020,16,0,17.3,31,3.4,1021.6
6069,22/04/2020,17,0,16.9,31.4,3.1,1021.1
6069,22/04/2020,18,0,16.1,33.2,2.6,1020.8
6069,22/04/2020,19,0,14.7,37,1.6,1020.5
6069,22/04/2020,20,0,13,40.2,1.1,1020.2
6069,22/04/2020,21,0,11.3,46.3,1.1,1020
6069,22/04/2020,22,0,8.3,59.6,1.3,1019.7
6069,22/04/2020,23,0,6.9,65.6,0.1,1019.3
